name,optimum
n_400_c_100000000_g_10_f_0.1_eps_0.1_s_100,99964016
n_1000_c_10000000000_g_6_f_0.1_eps_0_s_200,9687515678
n_1200_c_10000000000_g_10_f_0.1_eps_0.1_s_100,9996100868
n_1000_c_10000000000_g_2_f_0.3_eps_0.01_s_300,5100047423
n_400_c_10000000000_g_10_f_0.1_eps_0.0001_s_300,9999954201
n_600_c_1000000_g_14_f_0.3_eps_0_s_300,1024294
n_800_c_100000000_g_2_f_0.1_eps_0.1_s_200,60008512
n_800_c_1000000_g_10_f_0.2_eps_0.1_s_200,1007554
n_800_c_100000000_g_6_f_0.1_eps_0.1_s_100,99379662
n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_300,100027853
n_800_c_100000000_g_14_f_0.3_eps_1e-05_s_300,100031198
n_1200_c_1000000_g_14_f_0.2_eps_0.0001_s_300,1044342
n_400_c_100000000_g_10_f_0.3_eps_0.0001_s_100,100004212
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193
n_800_c_100000000_g_6_f_0.1_eps_0.1_s_200,99383684
n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_200,100026373
n_800_c_1000000_g_10_f_0.1_eps_0.001_s_200,1013470
n_400_c_1000000_g_14_f_0.3_eps_0.01_s_100,1004760
n_600_c_10000000000_g_2_f_0.3_eps_0_s_200,5000017795
n_600_c_1000000_g_6_f_0.1_eps_0_s_100,974175
n_1000_c_10000000000_g_14_f_0.1_eps_0_s_200,-1
n_800_c_100000000_g_14_f_0.2_eps_0_s_200,100018196
n_1200_c_1000000_g_14_f_0.1_eps_0_s_100,1013081
n_1000_c_100000000_g_14_f_0.3_eps_0.01_s_100,100009977
n_1000_c_10000000000_g_14_f_0.2_eps_0.001_s_200,-1
n_1000_c_10000000000_g_2_f_0.1_eps_0.1_s_300,6000015203
n_800_c_10000000000_g_6_f_0.2_eps_0.001_s_100,9997510735
n_800_c_100000000_g_14_f_0.2_eps_0.0001_s_100,100011006
n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_100,1010521
n_800_c_10000000000_g_6_f_0.2_eps_0.001_s_300,9997532618
n_800_c_10000000000_g_6_f_0.3_eps_0.0001_s_300,9718542555
n_800_c_100000000_g_2_f_0.1_eps_0.001_s_300,50112738
n_400_c_1000000_g_10_f_0.1_eps_0.0001_s_100,1004190
n_800_c_100000000_g_14_f_0.1_eps_0.1_s_200,100005079
n_600_c_100000000_g_14_f_0.1_eps_0.01_s_300,100015437
n_800_c_100000000_g_2_f_0.2_eps_0.001_s_300,50122792
n_1000_c_1000000_g_10_f_0.2_eps_0_s_100,1008509
n_1200_c_1000000_g_14_f_0.3_eps_0.01_s_300,1032645
n_600_c_100000000_g_6_f_0.1_eps_0_s_300,96891960
n_400_c_1000000_g_6_f_0.2_eps_0_s_100,974628
n_800_c_100000000_g_14_f_0.2_eps_0.1_s_200,100007071
n_1000_c_1000000_g_2_f_0.3_eps_0.01_s_200,539709
n_1200_c_10000000000_g_6_f_0.3_eps_1e-05_s_200,9690641076
n_400_c_100000000_g_10_f_0.1_eps_0.001_s_100,100003759
n_1000_c_100000000_g_2_f_0.3_eps_1e-05_s_200,50033198
n_400_c_10000000000_g_10_f_0.1_eps_0.1_s_100,9996096578
n_1000_c_1000000_g_6_f_0.2_eps_0.0001_s_100,985161
n_800_c_1000000_g_14_f_0.1_eps_0.01_s_100,1006297
n_600_c_1000000_g_6_f_0.3_eps_0.001_s_300,1014205
n_800_c_1000000_g_2_f_0.2_eps_0.01_s_100,517968
n_400_c_1000000_g_14_f_0.2_eps_0_s_100,1005723
n_600_c_100000000_g_10_f_0.3_eps_0.001_s_100,100005881
n_600_c_1000000_g_10_f_0.3_eps_0.1_s_300,1011926
n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_200,96947654
n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_300,100001847
n_800_c_1000000_g_10_f_0.1_eps_0_s_100,1007098
n_400_c_1000000_g_6_f_0.1_eps_0_s_100,972853
n_400_c_1000000_g_14_f_0.2_eps_0_s_300,1014203
n_800_c_1000000_g_6_f_0.3_eps_0.1_s_300,1013061
n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_300,60019609
n_1200_c_10000000000_g_14_f_0.2_eps_0.1_s_100,9999769467
n_1200_c_1000000_g_6_f_0.3_eps_1e-05_s_200,1007767
n_600_c_100000000_g_2_f_0.3_eps_0.001_s_100,50109347
n_1000_c_1000000_g_14_f_0.2_eps_0.001_s_200,1025689
n_1200_c_1000000_g_2_f_0.3_eps_1e-05_s_200,536867
n_400_c_10000000000_g_2_f_0.3_eps_1e-05_s_100,5000106463
n_400_c_1000000_g_6_f_0.1_eps_1e-05_s_100,973594
n_800_c_10000000000_g_14_f_0.2_eps_1e-05_s_100,-1
n_1000_c_10000000000_g_2_f_0.1_eps_0_s_100,5000005363
n_1000_c_10000000000_g_10_f_0.3_eps_0.01_s_200,9999261399
n_800_c_1000000_g_14_f_0.2_eps_0.01_s_200,1014074
n_600_c_100000000_g_6_f_0.3_eps_0.1_s_200,99394440
n_400_c_1000000_g_14_f_0.1_eps_0.01_s_300,1011912
n_400_c_10000000000_g_2_f_0.1_eps_0.0001_s_300,5001006429
n_800_c_1000000_g_2_f_0.2_eps_1e-05_s_100,508397
n_800_c_100000000_g_6_f_0.2_eps_0.001_s_300,100006973
n_800_c_1000000_g_10_f_0.3_eps_0.1_s_100,1004638
n_600_c_10000000000_g_2_f_0.3_eps_1e-05_s_100,5000109153
n_1200_c_10000000000_g_2_f_0.1_eps_0.1_s_200,6000011799
n_1200_c_100000000_g_10_f_0.2_eps_0_s_200,99858215
n_600_c_10000000000_g_2_f_0.1_eps_0.001_s_100,5010002986
n_600_c_100000000_g_2_f_0.2_eps_0_s_100,50006523
n_800_c_10000000000_g_10_f_0.3_eps_0_s_300,9980538054
n_600_c_10000000000_g_6_f_0.2_eps_0.001_s_100,9997508460
n_1200_c_1000000_g_2_f_0.2_eps_0.001_s_100,512818
n_1200_c_10000000000_g_10_f_0.1_eps_0.01_s_100,9999230655
n_600_c_1000000_g_10_f_0.3_eps_0.01_s_100,1005830
n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_300,100047545
n_400_c_10000000000_g_2_f_0.2_eps_0.1_s_300,6000011066
n_800_c_1000000_g_14_f_0.2_eps_1e-05_s_100,1009913
n_400_c_100000000_g_6_f_0.1_eps_0_s_300,96888130
n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_100,1009405
n_400_c_100000000_g_2_f_0.1_eps_0_s_100,50002216
n_1000_c_100000000_g_2_f_0.3_eps_0.001_s_200,50129983
n_600_c_100000000_g_14_f_0.3_eps_0.0001_s_100,100007535
n_600_c_1000000_g_6_f_0.3_eps_0_s_300,1003728
n_1200_c_1000000_g_6_f_0.2_eps_0.001_s_100,1006469
n_1200_c_10000000000_g_14_f_0.3_eps_1e-05_s_100,-1
n_1000_c_100000000_g_10_f_0.2_eps_1e-05_s_100,100008068
n_1200_c_10000000000_g_10_f_0.1_eps_0.0001_s_200,-1
n_1200_c_1000000_g_2_f_0.2_eps_0_s_300,538459
n_800_c_100000000_g_6_f_0.1_eps_0.01_s_100,99754589
n_800_c_100000000_g_6_f_0.3_eps_0.1_s_100,99387456
n_600_c_100000000_g_6_f_0.2_eps_0.0001_s_100,97193367
n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_300,100040779
n_800_c_10000000000_g_2_f_0.1_eps_0.01_s_200,5100007975
n_1200_c_10000000000_g_2_f_0.2_eps_1e-05_s_200,5000123890
n_800_c_1000000_g_10_f_0.2_eps_0.1_s_100,1003454
n_1200_c_10000000000_g_14_f_0.2_eps_0.0001_s_200,10000030226
n_400_c_1000000_g_14_f_0.2_eps_0.0001_s_200,1009939
n_600_c_100000000_g_6_f_0.3_eps_0.1_s_100,99384307
n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_200,100013331
n_1200_c_10000000000_g_2_f_0.3_eps_0.01_s_200,5100034995
n_400_c_100000000_g_2_f_0.2_eps_0_s_100,50004206
n_600_c_10000000000_g_6_f_0.1_eps_0.1_s_300,9937510639
n_800_c_10000000000_g_10_f_0.3_eps_0.0001_s_300,9999985219
n_800_c_100000000_g_6_f_0.2_eps_0.1_s_200,99392447
n_600_c_100000000_g_2_f_0.2_eps_0.1_s_200,60011730
n_400_c_1000000_g_2_f_0.2_eps_0.1_s_200,608592
n_600_c_100000000_g_14_f_0.1_eps_0.01_s_100,100004809
n_400_c_100000000_g_14_f_0.3_eps_0_s_100,100003233
n_1000_c_10000000000_g_14_f_0.3_eps_0.1_s_200,9999787527
n_1200_c_1000000_g_14_f_0.1_eps_0.1_s_200,1005047
n_600_c_1000000_g_10_f_0.1_eps_0.0001_s_300,1016423
n_1200_c_1000000_g_6_f_0.3_eps_0.0001_s_100,992498
n_400_c_100000000_g_14_f_0.1_eps_1e-05_s_200,100009010
n_600_c_1000000_g_10_f_0.3_eps_0.001_s_200,1013230
n_800_c_1000000_g_6_f_0.2_eps_0.1_s_100,1001783
n_800_c_10000000000_g_10_f_0.3_eps_0.01_s_200,9999252430
n_1000_c_100000000_g_14_f_0.1_eps_0.01_s_200,100013871
n_600_c_10000000000_g_6_f_0.2_eps_0_s_100,9687508170
n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_100,100013914
n_1000_c_1000000_g_6_f_0.1_eps_0.01_s_300,1008830
n_1000_c_10000000000_g_6_f_0.2_eps_0.001_s_100,9997512594
n_600_c_100000000_g_10_f_0.3_eps_0.1_s_100,99971448
n_1000_c_1000000_g_6_f_0.1_eps_0.001_s_200,1007214
n_1000_c_10000000000_g_14_f_0.2_eps_0.01_s_200,-1
n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_300,99981680
n_600_c_100000000_g_10_f_0.1_eps_0.001_s_300,100014458
n_600_c_10000000000_g_14_f_0.1_eps_0_s_200,-1
n_1000_c_1000000_g_2_f_0.3_eps_1e-05_s_200,528690
n_800_c_100000000_g_10_f_0.2_eps_0.1_s_300,99986661
n_800_c_100000000_g_14_f_0.3_eps_1e-05_s_100,100010871
n_1200_c_10000000000_g_14_f_0.2_eps_1e-05_s_100,-1
n_800_c_10000000000_g_10_f_0.3_eps_1e-05_s_200,-1
n_600_c_10000000000_g_2_f_0.3_eps_0.001_s_300,5010028274
n_600_c_10000000000_g_10_f_0.2_eps_0.0001_s_200,9999957319
n_600_c_1000000_g_10_f_0.2_eps_0.1_s_100,1003285
n_1200_c_1000000_g_10_f_0.3_eps_0_s_300,1032546
n_600_c_1000000_g_2_f_0.1_eps_0.0001_s_100,503510
n_800_c_100000000_g_14_f_0.3_eps_0.01_s_100,100008481
n_1200_c_10000000000_g_14_f_0.1_eps_0.1_s_100,9999762612
n_1000_c_10000000000_g_10_f_0.3_eps_0.0001_s_100,-1
n_1000_c_1000000_g_2_f_0.3_eps_0.1_s_100,615783
n_400_c_100000000_g_14_f_0.2_eps_1e-05_s_100,100005697
n_1200_c_100000000_g_2_f_0.1_eps_0_s_100,50006466
n_600_c_10000000000_g_14_f_0.3_eps_0.1_s_300,9999787124
n_800_c_100000000_g_6_f_0.1_eps_1e-05_s_300,96926610
n_800_c_1000000_g_14_f_0.3_eps_0.001_s_200,1020478
n_800_c_100000000_g_10_f_0.2_eps_0.01_s_200,100013476
n_1000_c_1000000_g_10_f_0.2_eps_0.01_s_100,1007528
n_600_c_10000000000_g_14_f_0.2_eps_0.01_s_200,-1
n_800_c_10000000000_g_2_f_0.2_eps_0.01_s_100,5100007666
n_600_c_1000000_g_14_f_0.1_eps_0.01_s_300,1016515
n_1200_c_10000000000_g_2_f_0.3_eps_1e-05_s_100,5000118147
n_800_c_10000000000_g_6_f_0.2_eps_0.1_s_300,9937522520
n_600_c_100000000_g_6_f_0.3_eps_0.0001_s_100,97196738
n_800_c_10000000000_g_14_f_0.3_eps_0.0001_s_200,-1
n_1000_c_10000000000_g_14_f_0.1_eps_1e-05_s_300,-1
n_400_c_10000000000_g_14_f_0.1_eps_0.001_s_100,-1
n_1000_c_100000000_g_14_f_0.3_eps_0.0001_s_300,100036769
n_1200_c_1000000_g_2_f_0.3_eps_0.001_s_300,553345
n_600_c_10000000000_g_14_f_0.3_eps_0.001_s_100,-1
n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_300,100026057
n_1000_c_1000000_g_6_f_0.3_eps_0.001_s_200,1011354
n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_200,100008568
n_1200_c_10000000000_g_14_f_0.1_eps_0.01_s_200,-1
n_800_c_10000000000_g_6_f_0.3_eps_1e-05_s_100,9690614397
n_1200_c_10000000000_g_6_f_0.1_eps_1e-05_s_200,9690617688
n_800_c_10000000000_g_6_f_0.3_eps_0.001_s_100,9997515006
n_1200_c_10000000000_g_6_f_0.2_eps_1e-05_s_200,9690631642
n_600_c_100000000_g_6_f_0.2_eps_0.1_s_100,99381451
n_1200_c_10000000000_g_6_f_0.1_eps_0.1_s_300,9937520097
n_1000_c_1000000_g_6_f_0.1_eps_0.01_s_100,1001549
n_800_c_10000000000_g_10_f_0.1_eps_0.001_s_100,-1
n_400_c_10000000000_g_14_f_0.1_eps_0.01_s_300,-1
n_1000_c_10000000000_g_14_f_0.2_eps_0.001_s_300,10000034196
n_800_c_100000000_g_2_f_0.2_eps_0.1_s_200,60016931
n_400_c_100000000_g_10_f_0.2_eps_0.01_s_200,100007173
n_400_c_100000000_g_6_f_0.1_eps_1e-05_s_100,96910656
n_400_c_1000000_g_6_f_0.3_eps_1e-05_s_100,977499
n_800_c_10000000000_g_2_f_0.2_eps_1e-05_s_200,5000115993
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_200,9975018537
n_1200_c_1000000_g_6_f_0.1_eps_0.0001_s_200,990392
n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_300,1021691
n_1200_c_10000000000_g_6_f_0.1_eps_1e-05_s_300,9690626672
n_400_c_100000000_g_14_f_0.3_eps_0_s_300,100016602
n_400_c_100000000_g_2_f_0.3_eps_0.1_s_200,60011852
n_400_c_10000000000_g_2_f_0.2_eps_0_s_200,5000007434
n_1000_c_1000000_g_6_f_0.3_eps_0.0001_s_300,1018499
n_400_c_100000000_g_10_f_0.2_eps_0.001_s_100,100004811
n_800_c_10000000000_g_10_f_0.2_eps_0_s_100,9980489001
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_300,96931615
n_1200_c_10000000000_g_14_f_0.2_eps_1e-05_s_300,-1
n_1000_c_10000000000_g_2_f_0.2_eps_0.01_s_300,5100031650
n_1200_c_10000000000_g_2_f_0.2_eps_0.1_s_300,6000035326
n_600_c_1000000_g_14_f_0.1_eps_0.001_s_100,1006909
n_800_c_10000000000_g_2_f_0.3_eps_0.1_s_300,6000039025
n_400_c_10000000000_g_6_f_0.2_eps_1e-05_s_300,9690619457
n_1200_c_100000000_g_10_f_0.3_eps_0_s_100,99836332
n_1000_c_1000000_g_14_f_0.1_eps_0_s_100,1011251
n_1000_c_100000000_g_6_f_0.2_eps_0.001_s_300,100010732
n_600_c_10000000000_g_2_f_0.1_eps_0_s_300,5000009619
n_600_c_1000000_g_2_f_0.3_eps_0.01_s_100,519301
n_800_c_10000000000_g_14_f_0.1_eps_0.1_s_200,9999766510
n_800_c_10000000000_g_2_f_0.3_eps_0.0001_s_100,5001012485
n_400_c_1000000_g_14_f_0.3_eps_0.01_s_300,1016055
n_1000_c_100000000_g_14_f_0.3_eps_0_s_300,100038367
n_1000_c_10000000000_g_10_f_0.2_eps_0_s_100,9980493139
n_800_c_100000000_g_14_f_0.2_eps_0.1_s_100,100003490
n_1200_c_1000000_g_6_f_0.3_eps_0.001_s_100,1006861
n_600_c_1000000_g_14_f_0.1_eps_0.0001_s_300,1021206
n_600_c_100000000_g_14_f_0.2_eps_0.01_s_300,100017671
n_1000_c_10000000000_g_6_f_0.1_eps_1e-05_s_300,9690623457
n_800_c_100000000_g_2_f_0.2_eps_0.0001_s_200,50027200
n_1000_c_10000000000_g_2_f_0.3_eps_0.01_s_100,5100015013
n_400_c_100000000_g_2_f_0.1_eps_1e-05_s_200,50004949
n_800_c_1000000_g_2_f_0.1_eps_0.001_s_200,508943
n_600_c_1000000_g_6_f_0.3_eps_0.01_s_100,1003584
n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_200,100005289
n_400_c_10000000000_g_6_f_0.2_eps_0.01_s_200,9975009606
n_400_c_100000000_g_10_f_0.3_eps_0.0001_s_300,100012990
n_600_c_100000000_g_10_f_0.1_eps_0.001_s_100,100005362
n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_100,97192927
n_1200_c_10000000000_g_10_f_0.1_eps_0_s_200,9980512372
n_1000_c_10000000000_g_6_f_0.2_eps_1e-05_s_100,9690612976
n_600_c_100000000_g_6_f_0.1_eps_0.001_s_100,99980768
n_1000_c_10000000000_g_2_f_0.1_eps_0.01_s_200,5100009272
n_400_c_100000000_g_2_f_0.2_eps_0.01_s_100,51004034
n_400_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975020016
n_600_c_10000000000_g_14_f_0.2_eps_0.1_s_200,9999770882
n_800_c_100000000_g_14_f_0.2_eps_0_s_100,100009410
n_1000_c_10000000000_g_6_f_0.2_eps_0.0001_s_100,9718512112
n_600_c_1000000_g_6_f_0.2_eps_0.0001_s_300,998470
n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_100,1011546
n_400_c_1000000_g_6_f_0.2_eps_0_s_200,981891
n_1000_c_10000000000_g_10_f_0.2_eps_1e-05_s_200,-1
n_1000_c_1000000_g_14_f_0.1_eps_0_s_200,1022517
n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_200,100017886
n_600_c_1000000_g_2_f_0.3_eps_0.1_s_200,618751
n_800_c_1000000_g_6_f_0.2_eps_0_s_200,989694
n_1000_c_100000000_g_2_f_0.2_eps_0.1_s_200,60021184
n_1000_c_100000000_g_10_f_0.2_eps_0.1_s_200,99983424
n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_100,60017360
n_600_c_10000000000_g_6_f_0.2_eps_0.01_s_200,9975011968
n_1200_c_10000000000_g_2_f_0.1_eps_0.001_s_300,5010018712
n_400_c_10000000000_g_2_f_0.1_eps_0.01_s_100,5100002293
n_800_c_100000000_g_10_f_0.1_eps_0.0001_s_100,100006368
n_1200_c_100000000_g_14_f_0.3_eps_0_s_200,100029038
n_800_c_1000000_g_14_f_0.3_eps_0.001_s_300,1027973
n_1000_c_100000000_g_2_f_0.1_eps_1e-05_s_200,50011493
n_1000_c_1000000_g_14_f_0.1_eps_0_s_300,1034673
n_600_c_10000000000_g_6_f_0.2_eps_1e-05_s_200,9690618243
n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_300,50133410
n_400_c_10000000000_g_10_f_0.1_eps_1e-05_s_300,9995297096
n_800_c_10000000000_g_14_f_0.1_eps_0.01_s_200,-1
n_400_c_10000000000_g_14_f_0.2_eps_0.0001_s_200,-1
n_1200_c_1000000_g_10_f_0.2_eps_0_s_300,1032109
n_1200_c_100000000_g_10_f_0.2_eps_0_s_300,99888130
n_600_c_1000000_g_6_f_0.3_eps_0_s_100,979694
n_1000_c_1000000_g_2_f_0.1_eps_1e-05_s_300,515286
n_600_c_100000000_g_14_f_0.1_eps_0.0001_s_200,100014793
n_400_c_10000000000_g_10_f_0.3_eps_0.1_s_200,9996107988
n_800_c_1000000_g_2_f_0.2_eps_0.1_s_100,608361
n_1000_c_1000000_g_2_f_0.1_eps_0.01_s_200,521454
n_1000_c_100000000_g_10_f_0.3_eps_0.0001_s_300,100033157
n_1000_c_10000000000_g_10_f_0.1_eps_0_s_100,9980488131
n_1200_c_10000000000_g_10_f_0.3_eps_0.01_s_100,9999242140
n_1000_c_100000000_g_2_f_0.2_eps_0.001_s_100,50110807
n_400_c_10000000000_g_2_f_0.2_eps_1e-05_s_200,5000108370
n_400_c_100000000_g_2_f_0.3_eps_1e-05_s_200,50013552
n_600_c_1000000_g_6_f_0.1_eps_0.0001_s_100,977196
n_1000_c_1000000_g_14_f_0.3_eps_1e-05_s_300,1039752
n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_200,100016513
n_400_c_100000000_g_2_f_0.3_eps_0.01_s_100,51006643
n_1000_c_1000000_g_10_f_0.3_eps_1e-05_s_200,1020300
n_1000_c_100000000_g_6_f_0.2_eps_0.01_s_300,99779305
n_400_c_1000000_g_10_f_0.2_eps_0.001_s_100,1004370
n_1000_c_100000000_g_2_f_0.3_eps_0.01_s_200,51029213
n_400_c_1000000_g_6_f_0.1_eps_0.1_s_200,998792
n_600_c_100000000_g_2_f_0.2_eps_1e-05_s_300,50018379
n_1200_c_10000000000_g_6_f_0.1_eps_0.0001_s_300,9718528132
n_600_c_1000000_g_2_f_0.2_eps_1e-05_s_200,512253
n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_300,100001075
n_1000_c_100000000_g_2_f_0.1_eps_0.001_s_200,50109731
n_1000_c_10000000000_g_2_f_0.2_eps_0.001_s_300,5010030307
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_200,1019930
n_400_c_1000000_g_10_f_0.3_eps_0_s_300,1012341
n_1000_c_100000000_g_2_f_0.3_eps_0_s_200,50030351
n_1000_c_10000000000_g_10_f_0.2_eps_1e-05_s_300,-1
n_600_c_100000000_g_2_f_0.3_eps_0.01_s_300,51026718
n_800_c_1000000_g_14_f_0.2_eps_0.01_s_300,1020642
n_400_c_1000000_g_2_f_0.1_eps_0.001_s_300,507304
n_1000_c_100000000_g_6_f_0.1_eps_1e-05_s_300,96929098
n_600_c_10000000000_g_14_f_0.3_eps_0.1_s_200,9999776869
n_600_c_10000000000_g_6_f_0.2_eps_0.01_s_300,9975019763
n_400_c_1000000_g_2_f_0.3_eps_0.01_s_300,527210
n_600_c_10000000000_g_10_f_0.3_eps_0_s_100,9980486048
n_1200_c_10000000000_g_14_f_0.3_eps_0.1_s_200,9999793679
n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_100,97205520
n_1000_c_10000000000_g_10_f_0.3_eps_0.01_s_100,9999239505
n_1000_c_1000000_g_10_f_0.3_eps_1e-05_s_300,1031079
n_1200_c_10000000000_g_10_f_0.3_eps_0_s_300,9980562786
n_400_c_100000000_g_10_f_0.2_eps_0.0001_s_100,100004177
n_400_c_100000000_g_6_f_0.1_eps_0.0001_s_200,97193422
n_1200_c_1000000_g_14_f_0.2_eps_0.001_s_100,1014007
n_600_c_100000000_g_10_f_0.2_eps_0_s_300,99855214
n_800_c_1000000_g_6_f_0.3_eps_0.1_s_100,1003859
n_1000_c_10000000000_g_2_f_0.2_eps_0.01_s_200,5100020242
n_1200_c_1000000_g_14_f_0.3_eps_0.01_s_200,1021902
n_1000_c_1000000_g_6_f_0.1_eps_0_s_300,991467
n_600_c_10000000000_g_10_f_0.2_eps_0.0001_s_100,9999947220
n_1000_c_1000000_g_6_f_0.3_eps_0.01_s_200,1012524
n_1200_c_10000000000_g_10_f_0.3_eps_0.01_s_300,9999289590
n_1000_c_100000000_g_14_f_0.3_eps_0.1_s_200,100010960
n_800_c_10000000000_g_10_f_0.3_eps_0.0001_s_200,9999969160
n_800_c_100000000_g_6_f_0.3_eps_0.001_s_300,100014749
n_1000_c_10000000000_g_14_f_0.1_eps_0.001_s_200,-1
n_600_c_100000000_g_14_f_0.2_eps_0.001_s_100,100006662
n_1000_c_1000000_g_14_f_0.3_eps_0_s_300,1039529
n_1000_c_1000000_g_14_f_0.3_eps_0_s_100,1013428
n_1000_c_1000000_g_10_f_0.2_eps_0_s_200,1018994
n_400_c_10000000000_g_14_f_0.1_eps_0.1_s_300,9999765703
n_1000_c_100000000_g_2_f_0.1_eps_0_s_100,50004458
n_1000_c_1000000_g_2_f_0.3_eps_0_s_200,532993
n_600_c_10000000000_g_2_f_0.1_eps_0.0001_s_100,5001003438
n_400_c_10000000000_g_6_f_0.3_eps_0_s_200,9687518683
n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_100,99387393
n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_100,50022928
n_1200_c_10000000000_g_6_f_0.3_eps_0.001_s_100,9997519697
n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_300,1036405
n_1200_c_1000000_g_6_f_0.1_eps_0.01_s_100,1002476
n_800_c_100000000_g_10_f_0.1_eps_0.01_s_100,100001172
n_600_c_1000000_g_6_f_0.1_eps_0.1_s_100,997500
n_400_c_100000000_g_14_f_0.1_eps_0.01_s_200,100009766
n_600_c_100000000_g_10_f_0.1_eps_0.0001_s_300,100017597
n_400_c_10000000000_g_10_f_0.1_eps_1e-05_s_200,-1
n_1000_c_100000000_g_6_f_0.1_eps_0.01_s_200,99760444
n_800_c_100000000_g_10_f_0.1_eps_0.1_s_100,99965576
n_600_c_1000000_g_6_f_0.2_eps_1e-05_s_200,987498
n_1000_c_10000000000_g_2_f_0.2_eps_0.001_s_100,5010009252
n_400_c_100000000_g_14_f_0.2_eps_0.001_s_300,100015356
n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_100,1008368
n_1000_c_1000000_g_10_f_0.3_eps_0.1_s_100,1006185
n_800_c_10000000000_g_10_f_0.1_eps_0.1_s_200,9996103171
n_1000_c_10000000000_g_14_f_0.3_eps_0_s_100,-1
n_800_c_10000000000_g_10_f_0.2_eps_0.1_s_100,9996103020
n_800_c_10000000000_g_6_f_0.3_eps_1e-05_s_300,9690641654
n_400_c_100000000_g_2_f_0.1_eps_1e-05_s_100,50003042
n_1200_c_10000000000_g_2_f_0.3_eps_0_s_100,5000018021
n_1200_c_1000000_g_6_f_0.2_eps_0.01_s_100,1005442
n_600_c_100000000_g_14_f_0.3_eps_0_s_100,100006767
n_800_c_1000000_g_6_f_0.1_eps_0.01_s_100,1001612
n_1000_c_100000000_g_14_f_0.1_eps_1e-05_s_300,100034318
n_800_c_100000000_g_2_f_0.1_eps_1e-05_s_300,50011845
n_800_c_100000000_g_2_f_0.2_eps_0.001_s_100,50107862
n_600_c_100000000_g_6_f_0.1_eps_1e-05_s_100,96912091
n_1000_c_10000000000_g_14_f_0.2_eps_0.0001_s_200,-1
n_800_c_10000000000_g_2_f_0.2_eps_0_s_100,5000008631
n_400_c_100000000_g_14_f_0.2_eps_0.01_s_200,100009530
n_800_c_100000000_g_2_f_0.3_eps_0.1_s_100,60011703
n_400_c_100000000_g_14_f_0.2_eps_0_s_200,100010753
n_400_c_1000000_g_6_f_0.3_eps_0.001_s_200,1006755
n_400_c_100000000_g_6_f_0.2_eps_0_s_100,96881195
n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_100,1006340
n_1200_c_100000000_g_14_f_0.3_eps_0_s_300,100046077
n_800_c_10000000000_g_2_f_0.1_eps_0_s_100,5000004428
n_800_c_10000000000_g_2_f_0.1_eps_1e-05_s_200,5000108311
n_800_c_10000000000_g_2_f_0.3_eps_0.0001_s_200,5001023558
n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_200,100018032
n_600_c_10000000000_g_14_f_0.2_eps_0.0001_s_100,-1
n_600_c_1000000_g_10_f_0.3_eps_0.0001_s_300,1019862
n_1200_c_1000000_g_14_f_0.2_eps_0.01_s_300,1030265
n_1000_c_10000000000_g_2_f_0.3_eps_0_s_200,5000029339
n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_200,51023815
n_800_c_1000000_g_2_f_0.2_eps_0.1_s_300,625615
n_400_c_10000000000_g_14_f_0.3_eps_0.1_s_200,9999770300
n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_100,100008256
n_600_c_100000000_g_6_f_0.1_eps_0.1_s_300,99385770
n_800_c_10000000000_g_14_f_0.1_eps_0.1_s_100,9999761106
